index,E,theta,E',x,Q2,sigma (ub),eps,W2,Gamma_v,stat,%stat_u,syst,%syst_u,rad1,%rad1_c,rad2,%rad2_c,y,y+,xq4/2/pi/a2/y+/hc2,det,sig_r
294,5.648,14.566,2.228,0.12607,0.809,0.08092,0.665,6.489,0.001606,0.00106,1.309935739001483,0.00132,1.631240731586752,0.000469,0.5795847750865052,0.000105,0.129757785467128,0.6055240793201132,1.168286996957366,542.0946117898415,6.772583237447204,0.2970881408839113
295,5.648,10.566,4.218,0.301,0.8078,0.5034,0.943,2.756,0.005998,0.00413,0.8204211362733413,0.00629,1.249503377036154,0.00126,0.2502979737783075,0.000673,0.1336909018673023,0.2531869688385269,1.570381363554055,960.0302069705788,0.6264957816349358,0.3027723840292821
296,5.648,22.566,0.932,0.09106,0.8059,0.01866,0.305,8.924,0.0004669,0.000661,3.542336548767417,0.000435,2.331189710610932,0.00025,1.339764201500536,0.000652,3.494105037513398,0.8349858356940509,1.039852832630284,436.5499229035276,30.90903332222545,0.2517856518842561
297,5.648,18.566,1.366,0.09993,0.803,0.03262,0.44,8.113,0.0007661,0.000693,2.124463519313304,0.00064,1.961986511342734,0.000321,0.9840588595953402,0.000438,1.342734518700184,0.7581444759206799,1.07107221794665,461.7682419075456,17.44838602184114,0.2628229457309594
298,5.648,10.566,4.185,0.29184,0.8015,0.5643,0.941,2.825,0.005994,0.00351,0.6220095693779905,0.00693,1.228070175438597,0.00141,0.2498670919723551,0.000898,0.1591352117667907,0.2590297450424929,1.561583374364993,921.5152591833591,0.6662837659747219,0.3464749279097969
299,5.648,14.566,2.206,0.12404,0.8011,0.0786,0.66,6.537,0.001597,0.00106,1.348600508905852,0.0013,1.653944020356234,0.000465,0.5916030534351145,0.000112,0.1424936386768448,0.6094192634560907,1.165105077109488,524.4281117555635,6.996789124811306,0.2884079946534251
300,5.648,10.566,4.173,0.28867,0.7992,0.5631,0.94,2.85,0.005991,0.00449,0.7973716924169774,0.00693,1.23068726691529,0.00136,0.2415201562777482,0.000872,0.1548570413780856,0.2611543909348442,1.558406315831375,908.1294098571997,0.6810784955510351,0.3482815238273836
301,5.648,22.566,0.922,0.08995,0.7977,0.02061,0.302,8.951,0.0004665,0.000679,3.294517224648229,0.000464,2.25133430373605,0.000254,1.232411450752062,0.000672,3.260553129548763,0.8367563739376771,1.03914521396865,422.7853670686922,31.6969017157886,0.2761943261353773
302,5.648,18.566,1.352,0.09862,0.795,0.03485,0.436,8.146,0.0007644,0.000712,2.043041606886657,0.000672,1.928263988522238,0.000327,0.9383070301291248,0.000456,1.308464849354376,0.7606232294617563,1.069756065559323,447.2293896225835,17.92164075654383,0.2793256933119633
303,5.648,10.566,4.145,0.28145,0.7939,0.5355,0.938,2.907,0.005981,0.00343,0.6405228758169934,0.00676,1.262371615312792,0.00112,0.2091503267973856,0.000571,0.1066293183940243,0.2661118980169972,1.551025462752801,877.8691085845637,0.7166190969460751,0.3368818546733537
304,5.648,14.566,2.184,0.12202,0.7931,0.0799,0.655,6.587,0.001589,0.00107,1.339173967459324,0.00132,1.65206508135169,0.000483,0.60450563204005,0.000124,0.1551939924906133,0.613314447592068,1.161951853927317,507.0077813316629,7.230185058294214,0.2928942307933448
305,5.648,22.566,0.913,0.08885,0.7895,0.01995,0.299,8.977,0.000466,0.00068,3.408521303258146,0.000461,2.310776942355889,0.00027,1.353383458646617,0.000697,3.4937343358396,0.8383498583569404,1.038497330685369,409.3286600494254,32.46735863885941,0.2651319171194197
306,5.648,18.566,1.339,0.09732,0.787,0.03329,0.432,8.18,0.0007627,0.000706,2.120756984079303,0.000657,1.973565635325924,0.000327,0.9822769600480624,0.000475,1.4268549113848,0.7629249291784702,1.068530776221046,432.9924932838591,18.39284883225634,0.2651204106451659
307,5.648,10.566,4.105,0.27159,0.7863,0.4708,0.936,2.989,0.005961,0.00322,0.6839422259983008,0.00627,1.331775700934579,0.000981,0.2083687340696687,8.08e-05,0.01716227697536109,0.2731940509915013,1.540567078009876,836.6148156169032,0.7698288350111963,0.3032188383310372
308,5.648,14.566,2.162,0.12004,0.7851,0.08105,0.65,6.636,0.00158,0.00108,1.332510795805059,0.00134,1.653300431832203,0.000474,0.5848241826033312,0.000143,0.1764342998149291,0.6172096317280453,1.158831948603002,490.0848969440324,7.471381127512264,0.2967735755949166
309,5.648,22.566,0.903,0.08776,0.7813,0.02004,0.296,9.002,0.0004656,0.000687,3.428143712574851,0.000467,2.330339321357286,0.000254,1.267465069860279,0.000728,3.632734530938124,0.8401203966005665,1.037804664767458,396.2164315645641,33.30481583836421,0.2644461423192485
310,5.648,18.566,1.325,0.09603,0.779,0.03453,0.428,8.213,0.000761,0.000717,2.076455256298871,0.000678,1.963509991311903,0.000324,0.9383145091225022,0.000493,1.427743990732696,0.7654036827195467,1.067239178291903,419.1176226039539,18.89807695049936,0.273495454885654
311,5.648,10.566,4.066,0.26222,0.7787,0.4386,0.933,3.071,0.005933,0.00313,0.7136342909256725,0.00601,1.370269037847697,0.000922,0.2102143182854537,0.000186,0.04240766073871409,0.280099150141643,1.530447710813474,797.4500762057656,0.8253316055447131,0.2886693057116983
312,5.648,14.566,2.141,0.11807,0.7772,0.07961,0.645,6.685,0.001572,0.00107,1.344052254741867,0.00133,1.670644391408115,0.000482,0.6054515764351213,0.000161,0.2022359000125613,0.62092776203966,1.155865021385203,473.6023659077629,7.716755141905137,0.2909485567249619
313,5.648,22.566,0.894,0.08666,0.7731,0.02056,0.294,9.029,0.0004652,0.000693,3.370622568093386,0.000478,2.324902723735409,0.000273,1.327821011673152,0.000747,3.633268482490273,0.84171388101983,1.037165114623596,383.3169007538949,34.13171876716964,0.2689919213116319
314,5.648,10.566,4.026,0.25332,0.7711,0.4236,0.93,3.153,0.0059,0.00312,0.7365439093484419,0.00588,1.388101983002833,0.00103,0.2431539187913126,0.000283,0.06680830972615674,0.2871813031161473,1.520187972532923,760.5178836823578,0.8846322840801646,0.2849890456819022
315,5.648,18.566,1.312,0.09475,0.771,0.0342,0.424,8.247,0.0007593,0.000719,2.10233918128655,0.000679,1.985380116959064,0.000327,0.9561403508771928,0.000518,1.514619883040936,0.7677053824362605,1.066036950577054,405.5379990360629,19.40132561283784,0.2690847370545663
316,5.648,14.566,2.119,0.11614,0.7692,0.07895,0.64,6.734,0.001564,0.00108,1.367954401519949,0.00131,1.659278024065864,0.000464,0.5877137428752375,0.000167,0.2115262824572514,0.6248229461756374,1.152804684977643,457.5309500540569,7.976163808336446,0.288115535505931
317,5.648,22.566,0.885,0.08558,0.765,0.02137,0.291,9.054,0.0004647,0.000695,3.252222742161909,0.000493,2.30697239120262,0.000255,1.193261581656528,0.000779,3.645297145531118,0.8433073654390935,1.036533513318597,370.8750703329762,34.98003287612237,0.277237757413493
318,5.648,10.566,3.986,0.24483,0.7635,0.4009,0.927,3.235,0.005861,0.00306,0.763282614118234,0.00562,1.4018458468446,0.000927,0.2312297331005239,0.000316,0.07882264903966076,0.2942634560906515,1.510026751431341,725.4607351394685,0.947292888867862,0.2755080196361834
319,5.648,18.566,1.298,0.09347,0.763,0.03463,0.42,8.281,0.0007576,0.000727,2.099335835980364,0.00069,1.992492058908461,0.000338,0.9760323419000865,0.000543,1.568004620271441,0.770184135977337,1.064767446205494,392.2675576373196,19.94332223548902,0.2709145868844654
320,5.648,14.566,2.097,0.11422,0.7612,0.07702,0.635,6.784,0.001555,0.00108,1.402233186185406,0.0013,1.687873279667619,0.0005,0.6491820306413918,0.000186,0.2414957153985977,0.6287181303116147,1.149771789067821,441.8185073190501,8.246416591518994,0.2806161675174738
321,5.648,22.566,0.875,0.08449,0.7568,0.01996,0.288,9.081,0.0004643,0.000683,3.42184368737475,0.00048,2.404809619238477,0.000276,1.382765531062124,0.000804,4.02805611222445,0.8450779036827195,1.035854685035381,358.5787589649003,35.91147603497549,0.2570267664840166
322,5.648,10.566,3.947,0.23675,0.7559,0.4039,0.924,3.317,0.005817,0.00308,0.7625649913344887,0.00567,1.403812824956672,0.00106,0.2624411983164149,0.000321,0.07947511760336717,0.3011685552407932,1.500200450624942,692.1260961390069,1.01251714107032,0.2830488936400104
323,5.648,18.566,1.284,0.09221,0.755,0.03518,0.417,8.313,0.0007559,0.000731,2.077885162023877,0.000701,1.992609437180216,0.000359,1.020466173962479,0.000561,1.594656054576464,0.7726628895184137,1.06351325492132,379.3541642745064,20.50203076186747,0.2736135316301537
324,5.648,14.566,2.075,0.11233,0.7532,0.07744,0.63,6.833,0.001547,0.00108,1.394628099173554,0.00132,1.704545454545455,0.000526,0.6792355371900827,0.000211,0.2724690082644628,0.6326133144475921,1.146770573133276,426.5359873322246,8.526569589952345,0.2816406670153451
325,5.648,10.566,3.907,0.22903,0.7483,0.3971,0.92,3.399,0.00577,0.00308,0.7756232686980609,0.00559,1.407705867539663,0.00105,0.2644170234197935,0.000326,0.08209519012843113,0.3082507082152974,1.490237763510359,660.5476268300652,1.082226518322635,0.2838717630889576
326,5.648,18.566,1.271,0.09095,0.747,0.03264,0.413,8.347,0.0007542,0.000715,2.190563725490196,0.000675,2.068014705882353,0.000357,1.09375,0.000586,1.795343137254902,0.7749645892351275,1.062343585507778,366.686350929011,21.06121770275476,0.2520741851793767
327,5.648,14.566,2.053,0.11046,0.7453,0.07709,0.625,6.882,0.001539,0.00108,1.400959916980153,0.00131,1.699312491892593,0.000497,0.6447009988325334,0.000223,0.2892722791542353,0.6365084985835694,1.143797473992314,411.7503583329639,8.81779689177239,0.279893055094573
328,5.648,10.566,3.867,0.22165,0.7407,0.3945,0.917,3.481,0.005719,0.00309,0.7832699619771862,0.00558,1.414448669201521,0.00106,0.2686945500633713,0.000345,0.08745247148288973,0.3153328611898016,1.480374681983367,630.5167284751186,1.15578537948872,0.2874887254282203
329,5.648,18.566,1.257,0.0897,0.739,0.03384,0.409,8.38,0.0007525,0.000725,2.142434988179668,0.000695,2.053782505910165,0.000353,1.043144208037825,0.000611,1.805555555555555,0.777443342776204,1.061111600564141,354.3529844982033,21.66161840846678,0.2597510730303123
330,5.648,14.566,2.031,0.10862,0.7373,0.07744,0.62,6.931,0.001531,0.00108,1.394628099173554,0.00133,1.717458677685951,0.000533,0.6882747933884299,0.000247,0.3189566115702479,0.6404036827195467,1.140857827874128,397.2670790559625,9.119771805127579,0.2805639666612957
331,5.648,10.566,3.828,0.2146,0.7331,0.3925,0.914,3.563,0.005664,0.0031,0.7898089171974522,0.00544,1.385987261146497,0.00106,0.2700636942675159,0.000338,0.08611464968152865,0.3222379603399433,1.470839886355449,601.8754034662043,1.232324054706193,0.2911194235187541
332,5.648,10.566,3.788,0.20785,0.7255,0.3969,0.91,3.645,0.005608,0.00314,0.7911312673217435,0.00552,1.390778533635677,0.00107,0.2695893172083649,0.000357,0.08994708994708996,0.3293201133144476,1.461175604621105,574.6961493012666,1.314038620710537,0.2997281380425952
333,5.648,10.566,3.748,0.20138,0.7179,0.3828,0.907,3.727,0.005549,0.00307,0.8019853709508883,0.00537,1.40282131661442,0.00109,0.2847439916405434,0.000362,0.09456635318704286,0.3364022662889518,1.451611167203599,548.794537832749,1.400209006659185,0.294153876531037
334,5.648,10.566,3.709,0.19517,0.7103,0.3792,0.903,3.809,0.005489,0.00308,0.8122362869198312,0.00535,1.410864978902953,0.00109,0.2874472573839663,0.000374,0.09862869198312237,0.3433073654390935,1.442367301651162,524.0064836090263,1.48992050882233,0.2960520601349371
335,5.648,10.566,3.669,0.18922,0.7027,0.3738,0.899,3.891,0.005426,0.00304,0.8132691278758695,0.00531,1.420545746388443,0.00113,0.3023006955591225,0.000387,0.1035313001605136,0.3503895184135977,1.433001615228915,500.4677568491933,1.585572953094416,0.2966208184164806
336,5.648,22.566,0.787,0.07466,0.681,0.02014,0.26,9.321,0.0004602,0.000829,4.116186693147964,0.000538,2.671300893743793,0.000297,1.4746772591857,0.00113,5.61072492552135,0.8606586402266289,1.030085080445756,258.0031153167841,46.01697728362746,0.2391126232222807
337,5.648,22.566,0.78,0.07386,0.6747,0.02039,0.258,9.34,0.0004599,0.00083,4.070622854340363,0.000547,2.682687591956841,0.000298,1.461500735654733,0.00117,5.738106915154488,0.8618980169971671,1.029641679341073,250.64580880107,47.00043183468917,0.2402036049120745
338,5.648,22.566,0.773,0.07305,0.6683,0.02185,0.256,9.361,0.0004595,0.000841,3.848970251716247,0.000571,2.613272311212814,0.000306,1.40045766590389,0.0012,5.491990846681921,0.8631373937677055,1.029199392312142,243.3209250895494,48.02087735719945,0.2553059820023176
339,5.648,18.566,1.132,0.07851,0.6653,0.03492,0.372,8.689,0.0007373,0.00119,3.407789232531501,0.000768,2.199312714776632,0.000401,1.148339060710195,0.000902,2.583046964490264,0.7995750708215298,1.050593004790523,253.8875221164948,28.26426613168561,0.2505839816821097
340,5.648,14.566,1.828,0.09258,0.6637,0.07678,0.571,7.385,0.001457,0.0017,2.214118259963532,0.00139,1.810367283146653,0.00061,0.7944777285751498,0.000476,0.619953112789789,0.6763456090651557,1.115147429589561,280.7012596889359,12.55524464929502,0.2705936800769838
341,5.648,22.566,0.765,0.07225,0.662,0.0205,0.253,9.381,0.0004592,0.000831,4.053658536585366,0.000562,2.741463414634147,0.000304,1.482926829268293,0.00125,6.097560975609756,0.8645538243626063,1.02871706826294,236.2510363233345,49.14084525409728,0.2379963001502444
342,5.648,18.566,1.121,0.07759,0.6591,0.03406,0.368,8.716,0.0007361,0.00118,3.464474456840869,0.000765,2.24603640634175,0.000409,1.200822078684674,0.000945,2.774515560775103,0.8015226628895183,1.049719142945901,246.4626396430238,28.95038307123687,0.2430244975038924
343,5.648,14.566,1.811,0.09131,0.6575,0.07952,0.567,7.424,0.001451,0.0017,2.137826961770624,0.00143,1.798289738430584,0.00061,0.7671026156941649,0.0005,0.6287726358148894,0.6793555240793201,1.113111305237499,272.1993607812113,12.90655067027165,0.2793660730627383
344,5.648,22.566,0.758,0.07145,0.6557,0.02021,0.251,9.401,0.0004588,0.000831,4.111825828797625,0.000561,2.775853537852548,0.000389,1.924789708065314,0.00127,6.28401781296388,0.8657932011331445,1.028281295867974,229.3065719412202,50.22183825447389,0.232742352823408
345,5.648,18.566,1.111,0.07669,0.6529,0.03675,0.365,8.742,0.0007348,0.0012,3.265306122448979,0.000805,2.190476190476191,0.000406,1.104761904761905,0.00097,2.639455782312925,0.8032932011331445,1.048922128600739,239.2239543291166,29.61905288745935,0.2603953206043815
346,5.648,14.566,1.794,0.09006,0.6513,0.07721,0.563,7.461,0.001445,0.00169,2.188835643051418,0.00141,1.826188317575443,0.000628,0.8133661442818287,0.000525,0.6799637352674524,0.6823654390934843,1.111095293111944,263.9116905673214,13.26821540823189,0.2703614050616669
347,5.648,22.566,0.751,0.07066,0.6493,0.02174,0.249,9.421,0.0004585,0.000845,3.886844526218951,0.000587,2.700091996320147,0.000332,1.527138914443422,0.00131,6.025758969641214,0.8670325779036826,1.027852382562095,222.4587688970168,51.33005369508697,0.248245158809759
348,5.648,18.566,1.1,0.07578,0.6468,0.03539,0.362,8.768,0.0007336,0.00119,3.362531788640859,0.000794,2.243571630404069,0.000418,1.181124611472167,0.00101,2.853913534896864,0.8052407932011332,1.048061544087683,232.1793948878301,30.34787975109165,0.2493633319049256
349,5.648,14.566,1.777,0.08881,0.6451,0.07505,0.558,7.499,0.001439,0.00167,2.225183211192538,0.00139,1.852098600932711,0.000624,0.8314457028647568,0.000555,0.7395069953364424,0.6853753541076487,1.1090949015124,255.7779383760207,13.64360250472494,0.2619044256770683
350,5.648,22.566,0.743,0.06986,0.643,0.0232,0.246,9.441,0.0004582,0.000859,3.702586206896552,0.000612,2.637931034482759,0.000308,1.327586206896552,0.00136,5.862068965517242,0.8684490084985835,1.027378934169366,215.7921828618433,52.56259539106072,0.2631482549546438
351,5.648,18.566,1.09,0.07489,0.6406,0.03673,0.359,8.793,0.0007323,0.0012,3.267084127416281,0.000817,2.224339776749252,0.000423,1.151647154914239,0.00104,2.831472910427443,0.8070113314447592,1.047278200348359,225.2430882600892,31.05840701200382,0.2569517492292423
352,5.648,14.566,1.76,0.08758,0.639,0.07814,0.554,7.537,0.001434,0.0017,2.175582288200665,0.00143,1.830048630662913,0.000633,0.8100844637829537,0.00058,0.74225748656258,0.6883852691218131,1.107113135598892,247.9308053585903,14.03019904082839,0.2718114393042992
353,5.648,22.566,0.736,0.06907,0.6367,0.02027,0.244,9.461,0.0004578,0.000846,4.173655648741983,0.000581,2.866304884065121,0.000317,1.563887518500247,0.0014,6.906758756783423,0.8696883852691218,1.026953686505136,209.2782692601002,53.74601542531369,0.2279943874904417
354,5.648,18.566,1.079,0.07399,0.6344,0.03576,0.356,8.82,0.0007311,0.0012,3.355704697986577,0.000812,2.27069351230425,0.000429,1.199664429530201,0.00108,3.02013422818792,0.8089589235127479,1.046434063648812,218.4255032870786,31.83331528987719,0.2486467149863194
355,5.648,14.566,1.743,0.08635,0.6328,0.07839,0.549,7.576,0.001428,0.00169,2.155887230514097,0.00144,1.836969001148106,0.000712,0.908279117234341,0.000606,0.773057787983161,0.6913951841359772,1.105148596712398,240.1543424163303,14.43166681920966,0.2716862141926579
356,5.648,10.566,3.301,0.14353,0.6322,0.3136,0.858,4.653,0.004823,0.00318,1.014030612244898,0.00476,1.517857142857143,0.00135,0.4304846938775511,0.000351,0.1119260204081633,0.4155453257790367,1.351488820068526,325.8029767363709,2.755370885017962,0.2815212401998557
357,5.648,22.566,0.729,0.06828,0.6303,0.02194,0.242,9.482,0.0004575,0.000863,3.933454876937101,0.000609,2.775752051048313,0.000315,1.435733819507748,0.00144,6.563354603463993,0.87092776203966,1.026532427151587,202.8295800082243,54.96813048166864,0.2446126322583846
358,5.648,18.566,1.069,0.0731,0.6282,0.03564,0.352,8.846,0.0007298,0.0012,3.367003367003367,0.000817,2.292368125701459,0.000429,1.203703703703704,0.00111,3.114478114478115,0.810729461756374,1.045661735050909,211.7570425585998,32.59348101518649,0.2459836855800397
359,5.648,14.566,1.726,0.08514,0.6266,0.077,0.545,7.614,0.001422,0.00169,2.194805194805195,0.00143,1.857142857142857,0.000759,0.9857142857142858,0.000628,0.8155844155844156,0.6944050991501416,1.103204329911135,232.5810392525986,14.84527806634466,0.2658602254511471
360,5.648,10.566,3.27,0.14036,0.6263,0.3129,0.854,4.716,0.004772,0.00317,1.013103227868329,0.00476,1.521252796420582,0.00134,0.4282518376478108,0.000338,0.108021732182806,0.4210339943342776,1.345014014489264,314.1935107062948,2.881880196907674,0.2833209548792788
361,5.648,22.566,0.722,0.0675,0.624,0.02129,0.239,9.501,0.0004572,0.000866,4.06763738844528,0.000608,2.855800845467356,0.000331,1.554720526068577,0.00149,6.998590887740723,0.8721671388101984,1.026114919311386,196.6041983279474,56.22230175415098,0.2353298786187757
362,5.648,18.566,1.058,0.07222,0.622,0.03382,0.349,8.871,0.0007286,0.00119,3.518628030751035,0.000801,2.368421052631579,0.000438,1.295091661738616,0.00114,3.370786516853932,0.8126770538243626,1.044835209453529,205.2609297417281,33.41371149113812,0.2319554672433351
363,5.648,14.566,1.709,0.08394,0.6205,0.07506,0.541,7.651,0.001416,0.00169,2.251532107647216,0.00142,1.891819877431388,0.000556,0.7407407407407407,0.000665,0.8859579003463895,0.697415014164306,1.101276512968818,225.2537329925217,15.27320348356746,0.2582323782230624
